scene_id	family	gen_prompt	train_prompt	expected_count	subject_type	gate
night_market_pair	pan_left	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take with a panning sweep from right to left. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
night_market_pair	pan_right	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take with a panning sweep from left to right. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
night_market_pair	dolly	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
night_market_pair	orbit_left	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
night_market_pair	orbit_right	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two young tourists with cameras around their necks, a tall Black man and a Thai woman standing beside a glowing food stall at a near-empty night market. Eye-level long take. Midway through the shot, the two tourists turn to the viewer and point excitedly toward the lens. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
vineyard_row_pair	static	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
vineyard_row_pair	pan_left	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take with a panning sweep from right to left. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
vineyard_row_pair	pan_right	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take with a panning sweep from left to right. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
vineyard_row_pair	dolly	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
vineyard_row_pair	orbit_left	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
vineyard_row_pair	orbit_right	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A sun-tanned vintner in a wide-brimmed hat and a young apprentice with a ponytail standing between rows of grapevines in a sunlit vineyard. Eye-level long take. Midway through the shot, the two turn to the viewer and raise a hand in a friendly salute. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
plaza_fountain_pair	static	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
plaza_fountain_pair	pan_left	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take with a panning sweep from right to left. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
plaza_fountain_pair	pan_right	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take with a panning sweep from left to right. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
plaza_fountain_pair	dolly	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
plaza_fountain_pair	orbit_left	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
plaza_fountain_pair	orbit_right	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two fashionable women, one tall with an afro, one petite with a pixie cut sitting on the edge of a stone fountain in an empty city plaza. Eye-level long take. Midway through the shot, the two women turn to the viewer with a surprised, delighted gasp. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
rooftop_dusk_solo	static	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
rooftop_dusk_solo	pan_left	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take with a panning sweep from right to left. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
rooftop_dusk_solo	pan_right	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take with a panning sweep from left to right. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
rooftop_dusk_solo	dolly	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
rooftop_dusk_solo	orbit_left	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
rooftop_dusk_solo	orbit_right	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A young Latina woman with wavy dark hair in a yellow sundress leaning on a rooftop railing at dusk with city lights behind her. Eye-level long take. Midway through the shot, the woman turns toward the viewer and gives a graceful bow. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
forest_trail_solo	static	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
forest_trail_solo	pan_left	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take with a panning sweep from right to left. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
forest_trail_solo	pan_right	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take with a panning sweep from left to right. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
forest_trail_solo	dolly	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
forest_trail_solo	orbit_left	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
forest_trail_solo	orbit_right	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A bearded middle-aged hiker in a red flannel shirt with a backpack pausing on a leaf-strewn forest trail. Eye-level long take. Midway through the shot, the hiker turns to the viewer with a playful eye-roll. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
subway_platform_solo	static	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
subway_platform_solo	pan_left	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take with a panning sweep from right to left. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
subway_platform_solo	pan_right	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take with a panning sweep from left to right. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
subway_platform_solo	dolly	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
subway_platform_solo	orbit_left	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
subway_platform_solo	orbit_right	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A stylish young Korean man in a long black coat with dyed-blond hair waiting alone on a deserted tiled subway platform. Eye-level long take. Midway through the shot, the man turns to the viewer and crosses his arms. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
mountain_overlook_solo	static	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
mountain_overlook_solo	pan_left	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take with a panning sweep from right to left. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
mountain_overlook_solo	pan_right	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take with a panning sweep from left to right. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
mountain_overlook_solo	dolly	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
mountain_overlook_solo	orbit_left	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
mountain_overlook_solo	orbit_right	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A weathered older man with a grey beard in a wool sweater standing at a mountain overlook with peaks behind him. Eye-level long take. Midway through the shot, the man turns to the viewer and raises a palm in a stop gesture. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
parking_night_solo	static	A young man in a hoodie with a buzz cut leaning against a concrete pillar in a dim parking garage at night. Eye-level long take. Midway through the shot, the man turns toward the viewer and shakes his head. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	A young man in a hoodie with a buzz cut leaning against a concrete pillar in a dim parking garage at night. Eye-level long take. Midway through the shot, the man turns toward the viewer and shakes his head. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	1	human	person
